,Train Project,Test Project,Prediction Score
3726,Directory,Other Applications,0.69
3727,Directory,NSS,0.97
3728,Directory,Calendar,0.83
3729,Directory,Thunderbird,0.91
3730,Directory,Marketing,0.00
3731,Directory,Toolkit,0.20
3732,Directory,NSPR,0.89
3733,Directory,mozilla.org,0.00
3734,Directory,Testing,0.00
3735,Directory,Firefox Build System,0.00
3736,Directory,Socorro,0.00
3737,Directory,DevTools,0.00
3738,Directory,developer.mozilla.org,0.00
3739,Directory,Participation Infrastructure,0.00
3740,Directory,www.mozilla.org,0.00
3741,Directory,Infrastructure & Operations,0.00
3742,Directory,Developer Engagement,0.00
3743,Directory,Enterprise Information Security,0.00
3744,Directory,Instantbird,0.00
3745,Directory,Chat Core,0.00
3746,Directory,Mozilla Foundation Communications,0.00
3747,Directory,Firefox for Android,0.00
3748,Directory,Tree Management,0.00
3749,Directory,Community Building,0.00
3750,Directory,support.mozilla.org,0.00
3751,Directory,bugzilla.mozilla.org,0.00
3752,Directory,Developer Documentation,0.00
3753,Directory,WebExtensions,0.00
3754,Directory,Localization Infrastructure and Tools,0.00
3755,Directory,Cloud Services,0.00
3756,Directory,Firefox for iOS,0.00
3757,Directory,Taskcluster,0.00
3758,Directory,GeckoView,0.00
3759,Directory,Release Engineering,0.00
3760,Directory,Data Platform and Tools,0.00
3761,Directory,Developer Services,0.00
3762,Directory,Focus-iOS,0.00
3763,Directory,Webtools,0.12
3764,Directory,External Software Affecting Firefox,0.00
3765,Directory,Conduit,0.00
3766,Directory,Data Science,0.00
3767,Directory,Shield,0.00
3768,Directory,Remote Protocol,0.00
3769,Directory,Testing Graveyard,0.00
3770,Directory,Camino Graveyard,0.00
3771,Directory,Core Graveyard,0.00
3772,Directory,Cloud Services Graveyard,0.00
3773,Directory,Firefox Graveyard,0.00
3774,Directory,Add-on SDK Graveyard,0.00
3775,Directory,Firefox for Android Graveyard,0.00
3776,Directory,Toolkit Graveyard,0.00
3777,Directory,Penelope Graveyard,0.00
3778,Directory,Web Compatibility,0.00
3779,Directory,Infrastructure & Operations Graveyard,0.00
3780,Directory,DevTools Graveyard,0.00
3781,Directory,Testopia,1.00
